413,148
414,35
415,85
416,58
417,138
418,97
419,200
420,82
421,40
422,78
423,74
424,48
425,171
426,36
427,62
428,27
429,190
430,46
431,141
432,33
433,158
434,52
435,158
436,122
437,44
438,200
439,37
440,200
441,34
442,42
443,18
444,77
445,102
446,109
447,82
448,146
449,188
450,127
451,133
452,200
453,200
454,40
455,200
456,121
457,33
458,200
459,87
460,47
461,25
462,183
463,35
464,46
465,39
466,114
467,48
468,149
469,134
470,52
471,58
472,42
473,110
474,184
475,69
476,61
477,37
478,75
479,146
480,200
481,30
482,57
483,55
484,59
485,29
486,137
487,200
488,110
489,62
490,74
491,141
492,200
493,200
494,24
495,32
496,131
497,31
498,53
499,200
500,64
501,129
502,137
503,23
504,44
505,200
506,136
507,145
508,146
509,200
510,200
511,200
512,139
513,44
514,69
515,200
516,200
517,200
518,46
519,200
520,133
521,200
522,163
523,156
524,200
525,200
526,43
527,36
528,200
529,77
530,106
531,123
532,75
533,200
534,200
535,162
536,65
537,200
538,42
539,200
540,34
541,35
542,193
543,200
544,98
545,30
546,79
547,129
548,185
549,32
550,155
551,200
552,67
553,132
554,23
555,61
556,23
557,200
558,73
559,45
560,25
561,78
562,156
563,50
564,33
565,200
566,200
567,200
568,174
569,159
570,145
571,50
572,74
573,134
574,200
575,41
576,45
577,113
578,200
579,56
580,200
581,122
582,200
583,64
584,192
585,143
586,55
587,149
588,102
589,200
590,93
591,200
592,72
593,200
594,200
595,53
596,143
597,31
598,99
599,81
600,93
601,99
602,20
603,69
604,19
605,28
606,45
607,34
608,33
609,85
610,47
611,50
612,40
613,23
614,22
615,62
616,17
617,39
618,70
619,33
620,91
621,49
622,45
623,42
624,37
625,16
626,23
627,33
628,22
629,30
630,48
631,61
632,109
633,53
634,46
635,25
636,55
637,125
638,63
639,52
640,30
641,43
642,43
643,49
644,78
645,17
646,38
647,76
648,17
649,64
650,20
651,26
652,50
653,23
654,34
655,22
656,49
657,51
658,41
659,17
660,25
661,29
662,22
663,74
664,34
665,97
666,90
667,47
668,34
669,42
670,37
671,31
672,55
673,50
674,46
675,35
676,38
677,82
678,30
679,40
680,38
681,25
682,23
683,99
684,19
685,27
686,49
687,36
688,37
689,33
690,25
691,19
692,47
693,52
694,24
695,19
696,102
697,25
698,39
699,57
700,26
701,31
702,50
703,47
704,23
705,18
706,41
707,31
708,62
709,19
710,19
711,74
712,52
713,48
714,61
715,37
716,47
717,19
718,92
719,21
720,29
721,35
722,55
723,16
724,25
725,40
726,32
727,61
728,38
729,26
730,19
731,42
732,87
733,65
734,27
735,26
736,35
737,94
738,20
739,39
740,33
741,79
742,24
743,16
744,55
745,31
746,40
747,62
748,47
749,19
750,36
751,26
752,21
753,31
754,59
755,39
756,41
757,33
758,118
759,80
760,40
761,24
762,41
763,46
764,24
765,60
766,47
767,27
768,48
769,32
770,25
771,27
772,26
773,55
774,48
775,29
776,75
777,46
778,39
779,23
780,66
781,46
782,71
783,43
784,23
785,31
786,35
787,23
788,46
789,23
790,37
791,28
792,19
793,76
794,31
795,57
796,53
797,30
798,17
799,47
800,55
801,87
802,25
803,69
804,107
805,37
806,43
807,94
808,75
809,36
810,38
811,42
812,62
813,57
814,29
815,81
816,49
817,67
818,73
819,34
820,40
821,18
822,55
823,62
824,78
825,93
826,24
827,40
828,22
829,27
830,41
831,22
832,18
833,55
834,43
835,27
836,61
837,31
838,41
839,38
840,78
841,40
842,37
843,38
844,38
845,43
846,36
847,24
848,29
849,71
850,81
851,35
852,37
853,46
854,29
855,70
856,35
857,31
858,18
859,58
860,67
861,31
862,31
863,52
864,24
865,38
866,54
867,63
868,22
869,42
870,26
871,34
872,44
873,51
874,26
875,23
876,24
877,46
878,53
879,34
880,17
881,39
882,23
883,23
884,21
885,18
886,46
887,44
888,41
889,22
890,36
891,26
892,59
893,44
894,80
895,80
896,75
897,58
898,88
899,64
900,30
901,48
902,68
903,64
904,32
905,43
906,56
907,36
908,32
909,63
910,50
911,19
912,26
913,40
914,21
915,90
916,15
917,46
918,42
919,43
920,21
921,50
922,48
923,88
924,40
925,38
926,21
927,37
928,39
929,48
930,77
931,61
932,60
933,19
934,47
935,38
936,35
937,43
938,45
939,109
940,30
941,36
942,94
943,62
944,29
945,29
946,93
947,59
948,56
949,65
950,21
951,77
952,47
953,46
954,31
955,65
956,16
957,45
958,33
959,46
960,34
961,29
962,43
963,53
964,31
965,60
966,80
967,87
968,30
969,22
970,45
971,31
972,32
973,43
974,59
975,42
976,51
977,40
978,18
979,41
980,44
981,44
982,27
983,54
984,24
985,29
986,27
987,39
988,38
989,49
990,86
991,52
992,50
993,22
994,27
995,57
996,21
997,30
998,42
999,29
